aluminium,ammonia,arsenic,barium,cadmium,chloramine,chromium,copper,flouride,bacteria,viruses,lead,nitrates,nitrites,mercury,perchlorate,radium,selenium,silver,uranium,is_safe
0.03,23.93,0.59,3.58,0.03,0.5,0.74,1.63,1.35,0.69,0.69,0.02,1.59,1.69,0.009,3.67,3.66,0.06,0.26,0.05,0
4.57,17.34,0.02,2.45,0.006,5.24,0.39,0.87,0.3,0.0,0.0,0.022,6.92,1.75,0.009,36.55,6.31,0.09,0.35,0.06,0
1.04,28.14,0.45,3.74,0.02,2.59,0.65,0.25,1.16,0.0,0.0,0.191,11.94,1.23,0.007,21.5,6.19,0.03,0.17,0.07,0
0.06,25.75,0.03,0.83,0.06,0.02,0.07,1.86,0.26,0.55,0.55,0.013,1.86,0.06,0.008,3.5,0.72,0.03,0.06,0.05,0
0.09,11.73,0.01,0.24,0.08,0.01,0.01,1.33,0.35,0.0,0.0,0.165,2.79,1.41,0.007,0.24,2.11,0.09,0.01,0.08,0
0.04,28.59,0.0,0.21,0.0,0.25,0.09,0.36,0.55,0.14,0.006,0.169,12.34,0.09,0.008,4.98,4.24,0.03,0.09,0.07,0
0.0,0.42,0.06,0.39,0.03,0.47,0.09,0.01,1.14,0.0,0.002,0.065,1.2,0.39,0.01,9.71,0.84,0.02,0.02,0.06,1
3.92,0.53,0.05,3.96,0.008,5.18,0.82,0.69,1.35,0.0,0.0,0.139,1.1,1.64,0.006,12.71,1.03,0.04,0.23,0.07,1
0.0,2.34,0.04,0.09,0.05,0.13,0.04,0.03,0.16,0.02,0.003,0.178,16.05,0.43,0.002,1.61,3.83,0.03,0.04,0.01,0
0.08,24.86,0.59,3.03,0.1,3.47,0.41,0.03,1.25,0.06,0.007,0.001,11.89,1.31,0.01,1.19,5.61,0.03,0.14,0.03,0
0.07,20.01,0.18,2.0,0.1,6.86,0.54,0.09,1.27,0.23,0.008,0.176,14.9,1.12,0.0,29.41,6.0,0.07,0.31,0.04,0
0.0,7.09,0.03,0.04,0.06,0.18,0.04,0.1,0.45,0.0,0.79,0.198,7.1,0.21,0.008,2.05,0.56,0.0,0.05,0.06,0
0.76,17.48,0.23,3.76,0.08,0.32,0.72,0.72,1.32,0.99,0.99,0.001,3.29,1.54,0.003,7.18,3.03,0.08,0.39,0.03,0
3.02,28.75,0.76,1.91,0.05,1.55,0.65,0.72,0.57,0.0,0.007,0.153,15.95,1.66,0.003,18.36,2.14,0.1,0.49,0.09,0
0.06,8.84,0.04,3.47,0.02,0.13,0.07,1.29,0.85,0.0,0.0,0.121,18.23,1.76,0.009,4.52,1.77,0.04,0.01,0.08,0
0.0,24.48,0.05,0.94,0.09,0.09,0.08,0.15,1.19,0.09,0.005,0.032,15.74,0.78,0.005,2.13,0.46,0.09,0.04,0.06,0
4.07,12.35,0.03,1.92,0.001,3.65,0.33,0.48,1.36,0.73,0.73,0.164,14.61,1.22,0.008,52.9,0.93,0.06,0.12,0.02,0
0.08,21.43,0.04,0.44,0.09,0.32,0.07,1.92,1.36,0.0,0.94,0.128,8.16,0.22,0.008,5.43,0.56,0.07,0.01,0.03,0
3.83,16.01,0.01,2.57,0.003,7.12,0.13,1.64,0.78,0.61,0.61,0.038,6.97,1.88,0.009,33.89,3.07,0.09,0.11,0.03,1
0.09,9.73,0.07,0.69,0.04,0.24,0.07,1.89,1.18,0.75,0.75,0.092,7.08,1.66,0.002,3.7,0.96,0.07,0.02,0.07,0
0.09,6.04,0.03,0.16,0.04,0.09,0.03,1.63,0.26,0.61,0.61,0.142,2.11,1.47,0.006,2.42,0.71,0.0,0.07,0.0,0
0.03,26.03,0.08,0.11,0.01,0.23,0.07,1.57,1.17,0.62,0.62,0.09,18.77,0.29,0.002,7.32,0.48,0.08,0.07,0.02,0
0.01,23.13,0.53,2.28,0.01,4.63,0.52,0.03,0.35,0.86,0.86,0.001,8.45,2.89,0.0,14.92,7.82,0.03,0.4,0.01,0
0.36,15.06,0.96,3.52,0.11,2.18,0.48,0.02,0.09,0.84,0.84,0.001,11.94,2.07,0.001,14.96,3.6,0.03,0.42,0.05,0
0.03,11.99,0.0,1.87,0.08,0.04,0.05,0.38,0.27,0.08,0.006,0.131,12.32,1.77,0.001,2.11,5.3,0.02,0.05,0.05,0
0.05,23.02,0.03,2.24,0.004,0.46,0.02,1.77,0.62,0.14,0.006,0.137,14.86,1.19,0.004,27.85,7.6,0.01,0.45,0.05,0
0.09,0.26,0.09,0.45,0.01,0.49,0.06,1.92,0.29,0.0,0.0,0.192,13.79,1.59,0.007,2.02,0.38,0.05,0.02,0.06,0
0.01,14.04,0.06,0.96,0.05,0.09,0.03,1.23,1.01,0.6,0.6,0.04,12.77,0.82,0.007,0.19,0.61,0.02,0.08,0.01,0
0.08,25.36,0.01,0.56,0.09,0.41,0.09,0.02,0.62,0.0,0.004,0.198,8.62,0.3,0.001,4.62,2.17,0.06,0.09,0.0,0
0.02,16.79,0.08,0.07,0.02,0.08,0.05,1.15,0.34,0.0,0.85,0.065,18.32,0.73,0.003,7.8,0.5,0.1,0.07,0.01,0
0.99,28.95,0.05,2.13,0.007,7.64,0.04,0.84,0.62,0.0,0.0,0.093,10.81,1.5,0.004,57.11,0.2,0.03,0.48,0.02,0
0.05,13.87,0.03,0.58,0.06,0.02,0.03,1.45,0.65,0.57,0.57,0.19,7.01,1.81,0.009,7.75,0.42,0.03,0.06,0.09,0
0.05,0.17,0.03,0.65,0.0,0.08,0.03,0.14,0.77,0.24,0.003,0.062,13.59,1.98,0.005,12.11,0.98,0.08,0.06,0.08,0
0.02,24.31,0.1,0.12,0.03,0.0,0.06,0.68,0.01,0.95,0.95,0.006,0.67,1.25,0.01,7.71,3.07,0.04,0.04,0.08,0
0.06,6.8,0.09,0.74,0.04,0.15,0.09,1.94,0.63,0.75,0.75,0.109,9.33,1.35,0.008,0.75,0.33,0.02,0.07,0.02,0
3.05,19.25,0.05,3.55,0.001,4.95,0.64,0.05,0.4,0.74,0.74,0.012,13.04,1.95,0.0,35.75,5.77,0.06,0.46,0.0,0
0.08,14.84,0.02,1.52,0.004,5.19,0.18,0.69,1.06,0.89,0.89,0.061,1.6,1.27,0.0,50.99,5.22,0.01,0.21,0.06,0
0.03,23.06,0.06,4.0,0.12,0.74,0.47,0.54,1.33,0.05,0.001,0.166,12.55,1.38,0.006,11.22,0.92,0.07,0.03,0.08,0
0.08,21.14,0.05,0.4,0.04,0.03,0.09,0.0,1.18,0.0,0.55,0.105,3.18,0.39,0.006,2.53,1.47,0.08,0.04,0.06,0
0.02,27.85,0.04,0.33,0.05,0.06,0.09,0.03,1.4,0.0,0.008,0.108,5.36,0.9,0.003,1.64,1.58,0.02,0.01,0.08,1
0.09,17.81,0.05,2.53,0.01,0.06,0.06,1.4,0.5,0.28,0.005,0.044,2.71,1.8,0.001,0.06,2.64,0.04,0.06,0.03,0
0.98,7.64,0.76,4.01,0.06,4.13,0.85,0.77,0.81,0.0,0.007,0.148,6.32,2.06,0.008,53.03,1.92,0.03,0.45,0.02,0
0.04,28.78,0.01,0.4,0.02,0.38,0.02,0.26,0.16,0.91,0.91,0.176,6.38,1.2,0.009,5.41,2.07,0.05,0.09,0.09,0
0.09,16.43,0.01,0.38,0.02,0.07,0.03,0.31,0.74,0.55,0.55,0.093,7.85,1.78,0.009,4.04,1.7,0.09,0.02,0.05,0
0.08,18.4,0.08,0.32,0.05,0.14,0.05,0.38,0.47,0.04,0.007,0.176,18.79,1.54,0.008,1.35,4.84,0.06,0.08,0.02,0
0.92,13.22,0.04,2.29,0.007,2.34,0.82,1.74,0.52,0.2,0.003,0.105,3.1,1.28,0.009,10.16,6.85,0.01,0.15,0.07,1
0.0,27.61,0.02,1.96,0.008,6.6,0.83,1.58,1.21,0.73,0.73,0.104,3.83,1.16,0.009,47.53,1.0,0.1,0.12,0.01,0
1.94,15.8,0.04,2.29,0.007,2.07,0.81,0.13,0.8,0.69,0.69,0.104,8.26,1.41,0.004,41.18,3.4,0.09,0.26,0.05,0
0.02,1.34,0.05,2.51,0.07,6.2,0.08,0.07,0.57,0.68,0.68,0.001,13.14,1.22,0.009,10.59,1.06,0.1,0.07,0.03,0
0.03,9.64,0.9,4.2,0.06,6.76,0.16,0.03,1.17,0.43,0.007,0.091,14.13,1.37,0.009,58.31,0.54,0.03,0.39,0.04,0
2.83,0.41,0.05,2.6,0.1,1.28,0.33,1.94,1.49,0.0,0.001,0.114,10.44,1.99,0.007,53.39,2.54,0.04,0.5,0.09,0
0.1,25.83,0.07,0.71,0.01,0.07,0.08,0.04,1.29,0.0,0.62,0.122,12.41,0.28,0.007,4.78,0.46,0.04,0.06,0.08,0
0.02,15.94,0.04,1.91,0.008,1.94,0.51,0.63,1.03,0.18,0.004,0.031,9.84,1.63,0.003,42.69,5.86,0.05,0.07,0.08,0
0.01,17.22,0.07,1.4,0.03,0.06,0.09,1.82,0.22,0.99,0.99,0.108,8.06,0.56,0.005,0.45,0.78,0.1,0.02,0.07,0
0.02,28.37,0.04,0.71,0.09,0.13,0.09,0.05,1.28,0.0,0.77,0.144,2.06,0.16,0.002,2.36,0.34,0.02,0.05,0.07,0
0.18,5.26,0.93,3.49,0.06,4.45,0.28,1.96,0.5,0.5,0.5,0.196,6.44,1.36,0.004,48.78,7.77,0.07,0.12,0.06,0
0.07,3.24,0.03,2.97,0.0,0.26,0.07,0.49,1.38,0.0,0.009,0.115,19.11,1.73,0.005,1.65,0.67,0.08,0.07,0.08,0
0.07,0.09,0.03,1.87,0.02,0.03,0.01,0.84,0.04,0.13,0.002,0.123,2.06,1.84,0.003,2.52,0.65,0.07,0.08,0.06,0
0.17,29.09,0.41,1.98,0.11,1.33,0.53,1.34,0.03,0.98,0.98,0.068,11.14,1.79,0.005,15.09,3.81,0.05,0.18,0.02,0
0.07,3.59,0.08,0.54,0.04,0.01,0.03,1.45,0.28,0.52,0.52,0.197,8.39,2.09,0.006,10.56,2.48,0.06,0.07,0.08,0
0.08,27.08,0.0,0.96,0.09,0.08,0.09,0.04,1.15,0.07,0.001,0.044,12.52,0.74,0.004,4.12,0.04,0.04,0.08,0.03,0
4.0,3.23,0.73,3.16,0.06,6.7,0.28,1.49,0.65,1.0,1.0,0.092,7.14,1.76,0.002,33.97,2.71,0.04,0.35,0.04,0
3.12,18.12,0.03,3.98,0.006,1.87,0.07,0.66,0.04,0.32,0.002,0.028,8.02,1.07,0.002,40.27,1.16,0.0,0.35,0.02,1
0.05,22.53,0.02,0.62,0.06,0.35,0.05,0.07,0.87,0.0,0.008,0.079,8.64,0.6,0.007,2.32,5.26,0.06,0.01,0.05,0
0.19,5.6,0.01,1.35,0.004,1.28,0.62,1.88,0.33,0.13,0.007,0.021,18.6,1.78,0.007,45.34,2.84,0.1,0.24,0.08,0
0.07,25.94,0.02,1.19,0.005,1.91,0.54,0.53,0.05,0.32,0.002,0.018,10.88,1.62,0.005,13.01,4.62,0.05,0.12,0.05,0
0.07,5.49,0.08,0.75,0.09,0.08,0.03,0.04,1.33,0.0,0.59,0.136,11.06,0.48,0.008,7.36,0.89,0.01,0.05,0.01,0
0.01,26.23,0.001,2.78,0.008,2.97,0.32,1.87,1.16,0.43,0.009,0.121,12.65,1.63,0.005,55.65,6.05,0.07,0.36,0.08,0
0.06,0.14,0.02,0.06,0.003,5.71,0.88,1.71,1.42,0.27,0.002,0.103,16.16,1.25,0.006,17.24,2.3,0.07,0.0,0.0,1
4.71,0.17,1.03,0.63,0.05,7.49,0.09,1.72,0.89,0.0,0.0,0.184,10.89,2.06,0.001,34.75,5.26,0.0,0.1,0.08,0
0.07,0.97,0.02,0.64,0.05,0.06,0.01,0.31,1.29,0.0,0.56,0.026,17.62,0.95,0.002,0.36,0.75,0.02,0.07,0.08,0
4.28,11.39,0.21,3.98,0.07,4.64,0.88,1.33,0.58,0.0,0.009,0.022,17.48,1.6,0.003,55.24,5.49,0.07,0.34,0.01,0
0.09,6.85,0.0,0.61,0.03,0.05,0.05,0.02,0.91,0.0,0.0,0.182,15.92,1.0,0.0,1.35,4.84,0.0,0.04,0.05,1
0.01,25.12,0.92,3.88,0.1,2.41,0.89,0.07,1.25,0.75,0.75,0.076,7.59,1.63,0.008,14.49,7.52,0.01,0.15,0.08,0
0.08,3.64,0.05,0.96,0.07,0.34,0.05,1.15,1.03,0.4,0.001,0.145,5.87,0.33,0.002,5.22,0.48,0.05,0.02,0.03,0
0.09,23.24,0.001,3.26,0.003,1.13,0.41,1.58,0.57,0.6,0.6,0.146,0.14,1.58,0.01,55.81,5.32,0.07,0.39,0.03,0
0.19,23.79,0.74,4.1,0.09,1.66,0.11,0.05,1.06,0.5,0.5,0.001,15.82,1.7,0.005,32.97,5.52,0.06,0.42,0.09,0
0.03,4.03,0.06,2.79,0.08,0.0,0.04,1.53,1.25,0.6,0.6,0.164,11.15,1.98,0.002,0.37,4.98,0.06,0.01,0.04,0
3.51,11.62,0.02,1.18,0.005,4.96,0.46,0.4,0.79,0.43,0.005,0.033,13.49,1.01,0.006,44.05,5.75,0.04,0.35,0.02,0
0.06,19.94,0.98,1.03,0.11,6.63,0.3,0.07,0.79,0.7,0.7,0.001,18.34,1.05,0.009,24.6,5.81,0.0,0.44,0.08,0
0.07,25.11,0.05,0.14,0.09,0.03,0.03,0.37,1.29,0.62,0.62,0.122,12.41,1.05,0.007,1.07,0.54,0.04,0.09,0.08,0
0.02,9.44,0.06,0.41,0.05,0.09,0.03,0.07,1.12,0.02,0.006,0.004,16.23,0.42,0.007,6.77,0.03,0.02,0.08,0.01,0
0.04,13.49,0.04,0.03,0.08,0.0,0.05,0.15,1.1,0.5,0.5,0.194,4.53,1.49,0.0,0.26,0.59,0.05,0.02,0.02,0
0.03,27.19,0.09,0.84,0.07,0.23,0.01,0.07,0.66,0.0,0.54,0.048,4.78,0.76,0.0,1.92,0.03,0.02,0.01,0.05,0
0.06,15.35,0.06,2.25,0.04,0.01,0.05,0.01,0.84,0.65,0.0,0.168,19.8,1.64,0.0,7.87,6.42,0.05,0.08,0.0,0
0.02,7.41,0.01,0.7,0.03,0.04,0.0,0.03,0.08,0.0,0.52,0.022,12.05,0.52,0.009,10.85,1.98,0.05,0.05,0.07,0
0.04,0.67,0.08,0.39,0.05,0.07,0.07,0.01,1.41,0.34,0.0,0.05,8.76,1.32,0.003,4.38,0.63,0.03,0.09,0.04,0
0.0,18.86,0.01,0.62,0.05,0.1,0.04,0.04,0.26,0.07,0.008,0.113,1.51,0.86,0.01,6.4,0.83,0.09,0.03,0.04,0
0.05,28.85,0.13,2.95,0.07,8.5,0.04,0.1,0.62,0.8,0.8,0.093,11.4,1.5,0.004,31.67,0.2,0.03,0.48,0.02,0
0.17,19.39,0.19,1.71,0.05,1.87,0.45,0.5,0.74,0.5,0.5,0.074,18.8,1.83,0.008,11.58,3.22,0.05,0.32,0.04,0
2.01,11.45,0.02,3.95,0.002,4.42,0.59,1.05,0.31,0.26,0.002,0.17,7.3,1.8,0.001,56.76,4.04,0.04,0.2,0.06,0
3.69,2.23,0.13,1.75,0.08,5.65,0.82,1.83,0.04,0.84,0.84,0.11,11.71,1.64,0.002,19.25,4.18,0.09,0.07,0.06,0
2.64,11.29,0.88,3.48,0.12,2.51,0.02,1.21,0.75,0.38,0.007,0.008,14.58,1.3,0.004,23.84,1.5,0.02,0.42,0.09,0
0.09,16.92,0.001,0.56,0.005,1.04,0.64,0.12,0.48,0.93,0.93,0.142,0.49,1.76,0.009,15.42,3.24,0.05,0.03,0.04,0
0.06,18.34,0.06,0.38,0.01,0.07,0.03,1.58,0.96,0.31,0.009,0.057,8.37,0.37,0.006,3.43,4.39,0.07,0.02,0.07,0
2.58,25.46,0.04,1.37,0.001,5.42,0.73,1.76,0.63,0.91,0.91,0.139,6.11,1.84,0.007,31.02,5.87,0.05,0.01,0.06,0
0.06,3.93,0.04,2.34,0.07,0.07,0.07,0.7,0.32,0.65,0.65,0.168,2.76,1.8,0.003,0.24,0.58,0.09,0.08,0.01,0
0.06,13.71,0.93,1.42,0.13,5.11,0.47,1.21,1.09,0.77,0.77,0.158,2.3,1.53,0.004,1.62,0.89,0.05,0.04,0.08,0
0.09,18.24,0.05,3.88,0.06,0.45,0.06,0.79,0.54,0.2,0.009,0.126,17.99,2.26,0.009,0.44,0.77,0.1,0.01,0.02,0
0.06,7.74,0.02,0.55,0.07,0.09,0.03,0.04,0.32,0.0,0.65,0.168,2.43,0.92,0.003,0.09,0.61,0.09,0.02,0.01,0
0.0,10.22,0.07,0.43,0.1,0.41,0.05,1.45,0.89,0.21,0.002,0.177,15.57,0.99,0.004,0.99,0.4,0.01,0.0,0.03,0
0.09,1.32,0.01,0.72,0.01,0.24,0.02,1.63,0.57,0.68,0.68,0.151,13.03,0.82,0.009,0.53,0.0,0.1,0.04,0.03,0
1.16,19.57,0.01,0.65,0.007,1.13,0.76,1.82,0.26,0.0,0.0,0.105,4.15,1.76,0.006,44.45,7.42,0.01,0.33,0.04,0
0.04,9.51,0.04,0.48,0.03,0.02,0.09,0.36,1.31,0.0,0.64,0.154,10.37,1.69,0.006,5.84,4.84,0.06,0.02,0.01,0
4.15,19.07,0.001,1.99,0.006,4.43,0.84,0.85,1.01,0.19,0.008,0.045,2.09,1.22,0.005,50.87,4.14,0.01,0.02,0.01,0
4.98,8.26,0.38,0.45,0.01,3.18,0.57,1.18,0.03,0.28,0.0,0.069,0.64,1.69,0.004,38.13,1.73,0.05,0.43,0.04,0
0.0,17.6,0.08,2.78,0.04,0.49,0.0,1.94,0.8,0.32,0.004,0.124,13.09,1.56,0.01,5.8,0.85,0.01,0.02,0.04,0
0.09,0.12,0.04,0.69,0.05,0.16,0.03,1.74,0.36,0.21,0.007,0.187,4.2,1.88,0.002,7.03,0.07,0.06,0.07,0.06,0
1.93,26.65,0.001,0.79,0.009,4.99,0.67,1.99,0.08,0.1,0.008,0.172,16.74,1.98,0.001,16.21,0.01,0.08,0.02,0.02,1
0.06,27.87,0.04,0.29,0.09,0.14,0.07,0.08,0.44,0.0,0.002,0.136,12.26,0.51,0.004,0.36,0.91,0.09,0.1,0.02,0
0.03,6.57,0.07,0.55,0.04,0.47,0.08,1.14,0.83,0.0,0.0,0.065,6.87,2.32,0.005,3.12,0.59,0.01,0.08,0.09,0
0.01,2.7,0.39,2.25,0.08,4.72,0.72,0.06,0.04,0.08,0.005,0.078,11.09,1.99,0.001,47.91,2.41,0.08,0.04,0.04,0
0.03,15.93,0.04,0.12,0.01,0.06,0.07,0.1,1.08,0.99,0.99,0.002,18.02,1.88,0.003,3.45,0.3,0.04,0.07,0.01,0
0.09,17.56,0.52,1.03,0.08,8.2,0.03,0.57,1.44,0.44,0.003,0.092,7.46,1.57,0.009,46.22,2.68,0.02,0.3,0.07,0
0.07,20.7,0.01,0.4,0.02,0.34,0.04,0.06,1.1,0.0,0.89,0.142,17.18,0.79,0.006,0.16,0.4,0.0,0.06,0.08,0
0.02,24.45,0.07,0.41,0.07,0.49,0.02,1.83,0.77,0.0,0.67,0.089,11.95,0.5,0.001,0.32,2.8,0.1,0.1,0.07,0
0.06,24.38,0.05,0.68,0.01,0.06,0.03,0.07,1.1,0.06,0.005,0.072,3.36,0.27,0.008,0.27,1.68,0.02,0.1,0.09,0
0.99,28.24,0.04,3.57,0.008,2.58,0.65,0.25,1.16,0.98,0.98,0.191,10.96,1.05,0.007,44.03,6.19,0.03,0.17,0.07,0
0.07,8.06,0.51,2.99,0.03,0.68,0.88,0.02,1.32,0.62,0.62,0.103,14.5,1.56,0.01,15.8,5.29,0.06,0.46,0.0,0
0.01,15.71,0.05,0.9,0.07,0.04,0.08,1.64,0.61,0.0,1.0,0.038,11.56,0.46,0.006,0.1,2.07,0.02,0.01,0.08,0
0.04,14.34,0.07,2.69,0.11,3.76,0.59,1.45,0.28,0.52,0.52,0.197,8.06,1.84,0.006,53.97,4.47,0.06,0.02,0.08,0
4.05,24.04,0.001,3.74,0.005,5.24,0.61,1.33,0.18,0.81,0.81,0.041,15.78,1.81,0.01,14.78,1.29,0.0,0.44,0.07,1
0.07,14.61,0.06,0.78,0.06,0.06,0.05,0.79,0.37,0.35,0.004,0.118,17.14,1.48,0.006,7.86,4.89,0.09,0.01,0.03,0
0.17,23.21,0.03,2.75,0.002,1.53,0.18,1.4,0.54,0.01,0.0,0.041,12.19,1.12,0.008,24.65,5.49,0.03,0.09,0.06,0
0.08,4.24,0.001,1.86,0.006,0.71,0.24,1.32,0.83,0.6,0.6,0.072,7.51,1.12,0.0,37.13,6.87,0.06,0.3,0.0,0
0.04,13.57,0.0,0.86,0.06,0.17,0.09,0.06,0.36,0.0,0.008,0.071,18.7,0.6,0.004,8.64,1.55,0.04,0.07,0.02,0
0.08,18.57,0.12,2.41,0.12,2.98,0.15,0.09,0.96,0.31,0.009,0.001,8.49,1.69,0.006,33.83,6.83,0.07,0.04,0.07,0
1.75,14.6,0.05,2.85,0.005,0.46,0.45,1.98,0.09,1.0,1.0,0.1,14.35,1.16,0.006,57.87,2.37,0.09,0.37,0.08,0
0.07,0.18,0.05,0.49,0.04,0.11,0.03,1.86,0.42,0.15,0.003,0.115,6.16,2.07,0.005,4.34,0.58,0.06,0.03,0.06,0
0.11,3.54,0.04,0.66,0.001,6.99,0.21,0.4,0.79,0.63,0.63,0.122,7.46,1.72,0.009,14.71,4.66,0.07,0.28,0.01,1
0.07,11.79,0.05,3.06,0.005,4.49,0.73,0.91,0.65,0.51,0.51,0.023,16.27,1.63,0.006,22.0,5.65,0.03,0.31,0.03,0
0.06,14.47,0.07,0.51,0.07,0.57,0.03,0.75,0.34,0.0,0.0,0.104,17.03,2.27,0.009,0.47,0.02,0.06,0.0,0.08,0
0.05,22.64,0.08,1.93,0.03,0.04,0.05,1.4,0.54,0.01,0.0,0.041,12.19,1.12,0.008,1.48,0.92,0.03,0.09,0.06,0
0.24,28.45,0.24,4.09,0.1,6.51,0.88,1.23,1.48,0.0,0.57,0.106,7.02,1.09,0.005,17.77,7.71,0.09,0.09,0.04,0
0.1,21.24,0.05,3.86,0.008,2.49,0.51,1.06,0.1,0.84,0.84,0.139,15.88,1.25,0.001,55.98,4.87,0.08,0.02,0.07,0
0.01,24.78,0.11,1.81,0.01,5.3,0.51,0.06,0.5,0.89,0.89,0.062,7.76,1.41,0.007,50.29,4.02,0.1,0.36,0.04,0
0.07,22.11,0.05,0.41,0.01,0.02,0.07,0.0,0.51,0.0,0.86,0.048,1.79,0.12,0.005,2.37,1.81,0.07,0.05,0.07,0
4.61,18.92,0.08,1.93,0.08,6.35,0.57,1.9,0.44,0.84,0.84,0.028,12.21,1.93,0.003,13.47,7.31,0.02,0.44,0.05,0
1.51,23.19,0.03,3.74,0.007,7.57,0.15,0.96,1.41,0.99,0.99,0.13,11.43,1.33,0.001,37.78,4.74,0.01,0.03,0.03,0
0.02,13.64,0.24,0.65,0.11,3.8,0.11,1.14,0.36,0.13,0.008,0.071,19.34,1.39,0.004,17.3,2.18,0.04,0.01,0.02,1
0.02,26.72,0.58,1.75,0.07,3.55,0.83,0.02,0.33,0.89,0.89,0.048,13.07,2.21,0.006,24.32,3.93,0.06,0.41,0.08,0
0.27,19.19,0.97,1.01,0.03,4.83,0.35,1.37,0.65,0.09,0.006,0.034,11.13,1.95,0.008,47.85,6.75,0.06,0.42,0.02,0
0.01,20.83,0.08,1.09,0.04,0.03,0.09,0.08,1.19,0.0,0.7,0.157,11.04,0.05,0.0,5.25,0.74,0.04,0.01,0.02,0
0.04,11.47,0.06,1.79,0.03,0.08,0.02,0.04,0.04,0.0,0.002,0.089,7.47,0.63,0.0,0.43,0.12,0.06,0.04,0.05,1
0.06,22.02,0.06,0.09,0.01,0.12,0.08,0.38,1.11,0.93,0.93,0.097,9.22,1.93,0.002,2.13,3.17,0.02,0.09,0.05,0
0.07,24.6,0.02,1.03,0.07,0.48,0.06,0.36,0.55,0.0,0.0,0.169,12.39,1.64,0.008,2.13,5.73,0.03,0.01,0.07,0
2.52,28.4,0.39,4.07,0.06,3.66,0.63,1.47,1.37,0.31,0.002,0.197,13.57,1.32,0.005,16.99,2.13,0.09,0.05,0.03,0
0.95,10.26,0.97,3.18,0.13,5.11,0.17,1.29,1.01,0.0,0.006,0.013,14.54,1.48,0.002,29.93,0.49,0.09,0.07,0.09,0
4.11,19.85,0.02,2.26,0.002,6.98,0.1,0.78,0.06,0.0,0.0,0.081,2.72,1.54,0.007,48.66,7.78,0.05,0.09,0.06,0
0.04,25.99,0.03,0.84,0.04,0.3,0.09,0.87,0.29,0.0,0.58,0.195,8.35,1.68,0.007,0.44,3.17,0.06,0.1,0.02,0
0.27,16.26,1.0,1.76,0.09,5.59,0.43,0.04,1.08,0.99,0.99,0.001,18.74,2.01,0.003,55.65,1.75,0.04,0.13,0.01,0
1.91,24.76,0.51,1.32,0.13,5.9,0.85,1.09,0.97,0.0,0.0,0.051,3.69,1.66,0.006,57.83,5.19,0.04,0.08,0.08,0
0.02,6.77,0.02,0.7,0.09,0.07,0.01,1.87,1.16,0.0,0.0,0.121,13.59,1.89,0.005,3.6,0.27,0.07,0.08,0.08,0
0.0,19.69,0.48,3.03,0.08,2.23,0.82,0.04,0.69,0.77,0.77,0.052,9.5,1.95,0.002,5.2,6.6,0.01,0.03,0.04,0
0.17,16.77,0.03,1.81,0.003,0.05,0.03,0.04,1.16,0.51,0.51,0.044,5.17,1.47,0.006,51.61,3.72,0.04,0.14,0.08,0
2.69,17.35,0.04,0.72,0.002,6.24,0.41,0.89,0.7,0.07,0.008,0.122,18.06,1.52,0.002,37.72,7.53,0.05,0.15,0.05,0
0.08,0.74,0.09,0.45,0.1,0.0,0.07,0.62,0.88,0.25,0.002,0.167,9.3,1.81,0.008,0.3,2.98,0.1,0.1,0.04,0
4.3,28.8,0.05,1.36,0.02,1.05,0.37,0.77,0.46,0.0,0.001,0.059,13.93,1.8,0.005,33.89,0.73,0.01,0.42,0.03,0
0.02,19.09,0.07,0.77,0.08,0.11,0.03,1.37,0.65,0.09,0.006,0.034,10.99,1.63,0.008,8.14,4.84,0.06,0.0,0.02,0
0.01,7.89,0.04,0.64,0.01,0.29,0.02,1.02,0.03,0.73,0.73,0.138,16.0,1.62,0.002,3.47,4.85,0.03,0.06,0.07,0
2.52,25.1,0.05,1.27,0.04,2.84,0.04,0.87,0.16,0.0,0.0,0.043,7.61,1.6,0.008,15.93,5.99,0.02,0.4,0.05,0
0.03,28.67,0.03,1.05,0.08,0.15,0.06,1.86,1.05,0.58,0.58,0.006,6.03,1.31,0.003,0.69,5.31,0.04,0.05,0.01,0
0.0,27.41,0.03,0.66,0.09,0.05,0.01,0.01,0.43,0.27,0.007,0.033,5.85,1.28,0.001,7.29,4.05,0.01,0.07,0.05,0
0.07,5.97,0.05,0.97,0.05,0.06,0.06,1.45,0.65,0.57,0.57,0.19,7.18,1.89,0.009,1.08,0.8,0.03,0.01,0.09,0
0.01,5.52,0.03,0.8,0.003,4.16,0.54,0.04,0.6,0.39,0.009,0.016,2.5,1.4,0.002,18.77,7.42,0.05,0.1,0.08,0
0.04,5.95,0.02,0.9,0.08,0.06,0.04,0.02,0.43,0.0,0.98,0.187,8.88,0.55,0.001,1.26,0.11,0.06,0.03,0.07,0
0.0,17.85,0.09,0.14,0.04,0.01,0.02,1.32,0.95,0.61,0.61,0.16,11.75,1.27,0.002,4.21,0.96,0.05,0.09,0.04,0
0.08,9.49,0.02,0.53,0.04,0.17,0.04,1.26,1.33,0.0,0.006,0.164,3.02,0.68,0.0,0.22,0.34,0.01,0.01,0.01,0
0.08,11.3,0.09,2.48,0.08,0.08,0.03,0.91,0.65,0.0,0.51,0.023,16.7,0.8,0.006,0.53,4.44,0.03,0.07,0.03,0
