aluminium,ammonia,arsenic,barium,cadmium,chloramine,chromium,copper,flouride,bacteria,viruses,lead,nitrates,nitrites,mercury,perchlorate,radium,selenium,silver,uranium,is_safe
2.6,18.17,0.03,3.33,0.003,3.26,0.26,1.07,1.44,0.07,0.005,0.06,9.95,1.72,0.006,1.25,1.55,0.1,0.04,0.08,1
0.35,21.76,0.01,2.53,0.004,0.85,0.59,0.08,1.19,0.7,0.7,0.157,10.87,1.23,0.0,22.58,6.7,0.04,0.42,0.02,1
3.83,16.01,0.01,2.57,0.003,7.12,0.13,1.64,0.78,0.61,0.61,0.038,6.97,1.88,0.009,33.89,3.07,0.09,0.11,0.03,1
2.9,1.66,0.05,2.79,0.005,3.69,0.37,1.39,1.19,0.39,0.001,0.194,0.6,1.4,0.009,53.46,7.6,0.08,0.48,0.02,1
1.56,6.47,0.02,0.78,0.008,3.41,0.21,0.5,1.34,0.22,0.003,0.095,1.9,1.35,0.001,4.72,6.6,0.01,0.42,0.07,1
4.34,1.86,0.04,1.84,0.005,3.1,0.79,0.55,0.96,0.21,0.004,0.062,14.69,1.8,0.003,21.12,1.55,0.03,0.15,0.04,1
2.23,25.59,0.02,3.03,0.001,1.53,0.86,0.66,1.0,0.67,0.67,0.182,11.69,1.15,0.004,3.24,1.27,0.07,0.4,0.0,1
3.81,8.13,0.02,3.51,0.003,2.4,0.05,0.06,0.74,0.05,0.003,0.075,4.26,1.25,0.003,47.47,7.35,0.05,0.36,0.0,1
2.75,26.64,0.001,0.19,0.004,1.67,0.77,0.05,1.43,0.92,0.92,0.04,4.18,1.85,0.007,53.91,2.01,0.01,0.23,0.01,0
0.81,20.38,0.04,3.53,0.002,2.13,0.41,0.79,0.59,0.49,0.007,0.024,3.34,1.67,0.002,42.0,6.25,0.06,0.35,0.09,0
1.12,9.92,0.01,1.98,0.003,3.08,0.66,1.26,1.33,0.34,0.006,0.164,2.65,1.74,0.0,16.0,1.18,0.01,0.42,0.01,1
4.0,28.24,0.01,0.78,0.001,7.91,0.32,0.21,1.04,1.0,1.0,0.105,4.38,1.6,0.009,4.59,1.04,0.06,0.04,0.03,1
4.08,20.19,0.04,3.34,0.007,5.23,0.86,1.94,0.8,0.32,0.004,0.124,12.77,1.54,0.01,56.44,1.51,0.01,0.27,0.04,0
1.55,10.16,0.01,2.91,0.006,0.07,0.84,0.71,1.43,0.58,0.58,0.144,1.6,1.03,0.009,27.95,7.67,0.05,0.23,0.01,1
2.42,2.15,0.03,1.99,0.001,6.2,0.03,1.33,1.0,0.18,0.005,0.152,16.52,1.48,0.006,43.4,3.36,0.07,0.27,0.06,0
2.56,28.59,0.03,2.16,0.004,5.48,0.33,0.89,1.41,0.74,0.74,0.119,11.67,1.94,0.009,15.96,7.08,0.06,0.14,0.01,1
2.99,21.68,0.03,3.04,0.007,0.67,0.72,0.55,0.19,0.72,0.72,0.089,0.16,1.12,0.004,34.97,6.83,0.01,0.25,0.03,1
1.36,8.71,0.04,3.48,0.005,3.91,0.49,1.53,1.04,0.08,0.001,0.064,13.72,1.99,0.007,32.94,5.56,0.0,0.03,0.08,1
1.43,19.6,0.03,2.01,0.001,5.07,0.05,1.04,1.19,0.18,0.001,0.079,8.12,1.62,0.008,43.64,7.94,0.03,0.36,0.0,0
3.83,8.62,0.04,0.33,0.003,4.95,0.22,1.09,0.4,0.02,0.002,0.125,7.1,1.22,0.008,33.8,6.5,0.01,0.15,0.04,1
1.66,2.34,0.03,2.39,0.001,4.98,0.55,0.88,1.45,0.58,0.58,0.067,12.79,1.17,0.007,57.83,5.78,0.04,0.26,0.01,0
0.47,22.21,0.02,2.07,0.001,0.4,0.21,1.32,1.23,0.56,0.56,0.049,18.67,1.78,0.007,4.51,0.51,0.06,0.2,0.0,1
3.38,18.93,0.01,2.22,0.002,0.97,0.18,0.46,1.43,0.43,0.003,0.08,17.54,1.47,0.005,31.61,2.01,0.02,0.25,0.06,0
0.01,19.07,0.04,1.18,0.009,4.69,0.65,0.73,0.82,0.7,0.7,0.122,2.16,1.55,0.007,40.53,2.87,0.1,0.01,0.04,1
3.62,18.04,0.01,0.69,0.004,1.49,0.86,1.44,1.42,0.31,0.007,0.177,0.19,1.2,0.002,37.89,4.95,0.06,0.07,0.06,1
4.42,23.51,0.04,0.82,0.003,0.54,0.63,1.33,1.37,0.09,0.008,0.042,11.36,1.95,0.001,36.15,1.83,0.07,0.03,0.02,0
3.43,24.07,0.05,2.76,0.003,4.4,0.09,0.37,0.49,0.14,0.007,0.185,11.24,1.89,0.01,47.29,4.85,0.06,0.18,0.02,0
3.65,15.61,0.02,2.15,0.007,2.8,0.34,0.98,0.23,0.93,0.93,0.164,5.03,1.49,0.007,45.98,3.73,0.06,0.28,0.05,0
4.86,12.48,0.001,2.99,0.008,7.47,0.79,0.71,1.26,0.75,0.75,0.102,18.18,1.29,0.006,23.82,6.9,0.03,0.39,0.07,0
2.82,23.76,0.03,0.76,0.007,2.91,0.51,1.38,1.26,0.48,0.007,0.152,3.95,1.52,0.01,30.36,0.53,0.06,0.09,0.06,1
1.05,13.34,0.01,2.13,0.005,0.88,0.04,1.11,1.19,0.72,0.72,0.1,2.83,1.32,0.001,0.54,3.52,0.04,0.42,0.02,1
0.73,22.36,0.04,2.93,0.001,5.92,0.71,0.53,0.95,0.19,0.004,0.011,12.18,1.29,0.006,33.58,3.57,0.03,0.01,0.05,0
1.21,11.64,0.03,2.56,0.007,6.8,0.09,1.18,0.88,0.28,0.001,0.032,3.23,1.74,0.003,30.86,7.46,0.06,0.03,0.07,1
2.15,25.9,0.01,2.56,0.001,1.81,0.11,1.96,1.32,0.85,0.85,0.192,13.28,1.37,0.002,52.71,2.96,0.09,0.32,0.09,0
3.6,21.3,0.001,0.33,0.004,2.45,0.67,1.36,0.66,0.76,0.76,0.11,9.67,1.68,0.006,36.42,4.17,0.08,0.17,0.04,0
2.67,25.13,0.03,1.05,0.001,3.58,0.7,1.89,0.7,0.77,0.77,0.172,14.48,1.13,0.004,41.01,4.23,0.02,0.47,0.05,0
1.73,12.32,0.02,3.93,0.002,3.91,0.07,1.89,0.17,0.66,0.66,0.124,16.62,1.19,0.009,59.31,3.75,0.07,0.32,0.02,0
3.35,14.3,0.02,1.92,0.006,7.51,0.28,1.86,0.45,0.36,0.003,0.185,0.96,1.44,0.003,19.55,7.29,0.07,0.02,0.01,1
0.37,25.07,0.001,3.33,0.008,0.92,0.79,0.72,0.87,0.17,0.001,0.033,18.62,1.06,0.004,45.82,0.4,0.08,0.31,0.04,0
2.11,28.82,0.03,0.7,0.002,6.29,0.41,0.13,0.82,0.48,0.008,0.088,15.94,1.86,0.0,27.45,2.48,0.05,0.1,0.02,0
0.79,25.24,0.02,0.48,0.003,5.54,0.21,0.03,1.27,0.82,0.82,0.041,16.88,1.29,0.009,29.14,4.72,0.05,0.2,0.07,0
1.75,4.3,0.05,3.06,0.001,5.92,0.47,1.53,1.25,0.6,0.6,0.164,11.15,1.98,0.002,6.22,6.79,0.06,0.12,0.04,1
0.99,28.24,0.04,3.57,0.008,2.58,0.65,0.25,1.16,0.98,0.98,0.191,10.96,1.05,0.007,44.03,6.19,0.03,0.17,0.07,0
1.86,24.86,0.03,0.62,0.006,5.83,0.85,1.09,0.97,0.49,0.003,0.051,3.33,1.26,0.006,21.46,5.19,0.04,0.08,0.08,1
4.84,0.38,0.001,3.34,0.004,7.88,0.27,1.74,0.36,0.21,0.007,0.187,4.2,1.88,0.002,57.4,2.3,0.06,0.22,0.06,0
3.09,8.21,0.001,3.35,0.002,4.37,0.33,1.94,0.78,0.89,0.89,0.101,12.11,1.51,0.008,56.34,7.62,0.02,0.33,0.04,0
0.54,0.28,0.02,1.71,0.003,5.17,0.86,1.96,0.84,0.37,0.006,0.007,3.65,1.35,0.01,48.75,5.48,0.1,0.15,0.01,1
0.29,23.74,0.02,2.64,0.007,6.13,0.87,1.41,0.37,0.79,0.79,0.085,5.17,1.47,0.007,26.27,1.89,0.06,0.13,0.08,1
1.72,29.8,0.03,1.88,0.005,6.9,0.77,1.32,1.3,0.73,0.73,0.086,4.79,1.45,0.001,27.32,4.87,0.07,0.49,0.03,0
3.29,14.1,0.01,2.39,0.006,4.36,0.36,1.6,0.15,0.91,0.91,0.01,14.1,1.53,0.006,30.49,2.96,0.04,0.33,0.0,1
2.59,27.54,0.001,1.19,0.009,7.14,0.38,1.24,0.14,0.51,0.51,0.032,18.58,1.42,0.0,38.05,1.74,0.03,0.15,0.01,0
0.22,9.72,0.05,3.29,0.006,5.25,0.06,1.17,0.9,0.51,0.51,0.13,2.85,1.31,0.01,42.85,4.23,0.0,0.03,0.01,1
0.11,2.97,0.01,1.35,0.007,7.41,0.23,1.44,0.17,0.99,0.99,0.096,14.55,1.77,0.008,59.74,4.17,0.08,0.18,0.03,0
2.35,6.92,0.03,1.13,0.005,7.24,0.47,0.33,0.82,0.29,0.004,0.093,1.51,1.0,0.004,25.81,0.45,0.03,0.3,0.05,1
4.04,0.98,0.02,1.62,0.004,4.54,0.24,1.66,0.64,0.1,0.002,0.124,12.21,1.06,0.007,24.01,3.65,0.05,0.37,0.02,1
3.6,8.24,0.03,1.92,0.003,1.44,0.08,1.89,0.65,0.39,0.008,0.011,13.75,1.8,0.001,32.55,5.78,0.08,0.04,0.07,1
3.71,15.18,0.03,2.54,0.004,0.0,0.54,0.59,0.54,0.31,0.001,0.124,17.62,1.1,0.002,23.58,7.03,0.03,0.08,0.0,1
0.61,8.71,0.05,2.46,0.002,7.33,0.43,0.7,0.8,0.97,0.97,0.1,18.78,1.99,0.001,27.53,5.96,0.05,0.08,0.0,1
0.79,16.65,0.03,2.57,0.008,1.02,0.04,1.75,0.76,0.26,0.003,0.092,13.48,1.08,0.01,41.43,2.66,0.05,0.27,0.04,0
3.79,17.82,0.01,2.9,0.001,6.81,0.03,0.11,0.21,0.61,0.61,0.059,2.41,1.91,0.01,37.64,6.56,0.1,0.06,0.05,0
3.05,22.43,0.03,0.89,0.005,5.99,0.86,1.72,0.81,0.87,0.87,0.15,2.74,1.6,0.004,28.79,7.27,0.02,0.24,0.05,1
0.84,2.8,0.03,1.89,0.003,4.62,0.72,0.06,0.04,0.08,0.005,0.078,10.58,1.91,0.001,40.52,2.41,0.08,0.04,0.04,1
1.98,1.5,0.001,3.69,0.005,3.62,0.79,1.37,0.62,0.92,0.92,0.112,8.13,1.6,0.007,47.78,4.38,0.05,0.29,0.05,1
4.18,22.13,0.03,2.0,0.004,5.23,0.68,0.34,0.12,0.74,0.74,0.135,12.57,1.17,0.002,1.89,2.38,0.06,0.19,0.04,1
3.27,7.34,0.01,0.47,0.005,4.57,0.23,0.77,0.68,0.05,0.008,0.092,13.92,1.76,0.004,8.3,0.34,0.06,0.34,0.0,1
0.59,13.72,0.04,1.28,0.007,6.69,0.17,0.57,1.33,1.0,1.0,0.065,16.76,1.17,0.004,2.43,5.45,0.08,0.48,0.08,1
0.36,2.2,0.02,2.28,0.003,6.52,0.32,1.46,0.94,0.26,0.002,0.135,7.59,1.57,0.005,47.92,5.92,0.1,0.11,0.0,1
1.4,5.43,0.04,3.14,0.008,0.83,0.52,1.84,1.48,0.13,0.005,0.135,18.99,1.85,0.002,29.73,6.88,0.0,0.47,0.08,1
1.46,10.11,0.01,1.41,0.002,6.93,0.4,0.68,0.79,0.23,0.002,0.014,6.83,1.32,0.009,5.44,7.92,0.01,0.33,0.02,1
2.02,27.65,0.001,2.34,0.002,4.73,0.41,0.78,0.33,0.5,0.5,0.18,16.62,1.81,0.002,54.28,3.48,0.0,0.42,0.02,0
0.0,25.58,0.02,3.04,0.005,0.68,0.3,1.39,1.3,0.49,0.008,0.08,9.18,1.63,0.009,55.65,7.21,0.09,0.22,0.08,0
0.93,20.28,0.05,3.52,0.002,5.34,0.88,1.89,1.05,0.83,0.83,0.184,1.25,1.52,0.001,28.71,0.9,0.07,0.04,0.07,1
4.0,21.13,0.02,3.2,0.008,0.89,0.52,0.06,0.14,0.66,0.66,0.144,0.54,1.63,0.006,44.82,6.84,0.02,0.46,0.05,0
0.78,10.47,0.01,3.83,0.008,2.84,0.06,1.72,1.06,0.63,0.63,0.171,1.96,1.47,0.005,22.15,1.5,0.02,0.07,0.02,1
4.48,11.84,0.05,2.74,0.008,6.11,0.14,1.99,1.44,0.15,0.003,0.1,3.84,1.67,0.01,30.91,2.12,0.02,0.49,0.04,1
0.71,9.9,0.04,1.4,0.003,3.45,0.69,0.32,0.66,0.3,0.006,0.123,1.73,1.61,0.002,35.17,0.66,0.04,0.05,0.03,1
0.06,18.48,0.03,2.17,0.007,5.21,0.73,0.8,1.28,0.93,0.93,0.184,10.89,1.46,0.003,42.94,5.85,0.09,0.49,0.09,0
0.87,6.54,0.04,1.91,0.003,3.71,0.12,1.22,1.49,0.99,0.99,0.03,1.58,1.01,0.002,36.59,7.15,0.0,0.44,0.03,1
1.44,24.6,0.01,3.73,0.006,2.79,0.02,1.17,1.09,0.46,0.008,0.089,13.08,1.52,0.004,50.43,1.22,0.03,0.03,0.08,0
2.69,5.79,0.001,0.62,0.005,2.1,0.74,1.74,0.97,0.24,0.004,0.199,13.63,1.66,0.006,16.9,5.19,0.07,0.44,0.08,1
1.21,0.65,0.04,0.7,0.007,1.83,0.56,1.59,0.13,0.17,0.0,0.076,9.75,1.21,0.01,5.67,1.45,0.05,0.12,0.02,1
4.36,9.84,0.02,1.53,0.008,6.81,0.87,0.6,0.03,0.1,0.001,0.137,13.43,1.64,0.001,26.88,0.99,0.0,0.07,0.05,1
2.83,22.35,0.04,1.33,0.004,4.06,0.42,0.38,1.11,0.93,0.93,0.097,9.22,1.93,0.002,52.16,4.4,0.02,0.45,0.05,0
2.58,25.46,0.04,1.37,0.001,5.42,0.73,1.76,0.63,0.91,0.91,0.139,6.11,1.84,0.007,31.02,5.87,0.05,0.01,0.06,0
0.57,12.12,0.04,1.81,0.001,7.02,0.63,0.29,1.43,0.75,0.75,0.166,13.05,1.66,0.006,16.39,6.81,0.08,0.49,0.07,1
2.14,12.66,0.04,0.48,0.008,7.96,0.76,0.7,0.52,0.59,0.59,0.152,14.44,1.12,0.004,30.25,0.51,0.03,0.35,0.07,1
0.15,27.45,0.03,0.74,0.002,7.07,0.52,1.69,0.96,0.25,0.001,0.021,14.05,1.27,0.005,7.96,2.36,0.01,0.43,0.01,1
2.01,7.89,0.04,2.47,0.004,6.55,0.06,0.67,0.63,0.48,0.003,0.007,9.35,1.32,0.002,14.91,6.35,0.09,0.17,0.07,1
1.72,7.87,0.02,0.23,0.004,6.76,0.28,0.36,0.45,0.79,0.79,0.198,7.1,1.36,0.008,12.99,1.1,0.0,0.33,0.06,1
2.18,22.69,0.04,3.61,0.001,1.66,0.33,1.68,0.48,0.62,0.62,0.147,17.79,1.49,0.004,34.46,1.38,0.1,0.28,0.02,0
4.38,7.96,0.01,1.22,0.003,3.5,0.1,1.32,0.87,0.61,0.61,0.174,12.48,1.09,0.009,24.76,2.6,0.06,0.05,0.09,1
1.75,9.63,0.02,1.95,0.003,7.16,0.15,1.04,0.58,0.5,0.5,0.106,14.85,1.82,0.005,55.86,4.25,0.03,0.24,0.01,0
1.89,25.51,0.04,0.07,0.002,6.04,0.68,0.07,0.13,0.44,0.008,0.019,12.39,1.03,0.003,38.64,5.43,0.02,0.1,0.04,0
2.9,3.98,0.01,2.8,0.003,6.47,0.08,0.85,1.16,0.36,0.005,0.067,15.29,1.89,0.01,54.05,6.47,0.09,0.48,0.01,0
3.73,25.53,0.02,0.25,0.004,6.99,0.61,1.67,1.19,0.86,0.86,0.132,1.2,1.26,0.009,27.75,3.12,0.09,0.05,0.03,1
2.97,28.85,0.01,0.96,0.008,1.37,0.65,0.72,0.57,0.37,0.007,0.153,15.0,1.59,0.003,0.58,2.14,0.1,0.49,0.09,1
3.85,22.74,0.02,0.01,0.005,7.75,0.06,0.28,0.28,0.19,0.0,0.137,18.51,1.36,0.009,18.1,6.93,0.1,0.26,0.02,0
2.32,2.1,0.05,2.69,0.009,3.47,0.4,1.71,1.4,0.95,0.95,0.025,9.35,1.76,0.007,13.09,6.07,0.04,0.19,0.08,1
3.95,3.2,0.04,0.73,0.007,7.17,0.01,0.7,1.43,0.35,0.004,0.188,9.23,1.84,0.002,2.43,5.26,0.06,0.47,0.03,1
2.06,12.22,0.04,1.81,0.001,2.16,0.55,0.56,1.29,0.64,0.64,0.18,3.01,1.2,0.008,53.73,0.3,0.09,0.01,0.09,0
2.22,10.37,0.01,2.38,0.009,6.68,0.8,1.07,1.35,0.39,0.003,0.113,14.25,1.24,0.003,22.17,5.82,0.06,0.36,0.04,1
3.84,2.09,0.01,3.89,0.004,1.48,0.18,0.66,0.88,0.68,0.68,0.113,17.85,1.99,0.002,13.46,5.33,0.01,0.38,0.05,1
3.97,26.15,0.02,2.3,0.008,1.09,0.4,1.17,1.31,0.57,0.57,0.109,6.07,1.99,0.007,4.89,2.38,0.05,0.22,0.02,1
4.44,28.42,0.03,3.01,0.003,0.57,0.32,0.29,0.67,0.65,0.65,0.155,10.7,1.84,0.01,27.31,5.15,0.04,0.32,0.07,0
3.73,4.69,0.04,0.17,0.008,1.87,0.69,1.49,0.75,0.66,0.66,0.099,10.1,1.67,0.007,40.92,6.53,0.02,0.07,0.09,1
2.71,4.82,0.05,0.46,0.005,4.6,0.04,0.29,1.28,0.96,0.96,0.04,10.54,1.27,0.003,10.82,7.74,0.09,0.4,0.07,1
3.24,2.58,0.03,0.51,0.003,5.67,0.68,1.25,0.29,0.78,0.78,0.112,2.44,1.23,0.006,6.7,3.04,0.07,0.32,0.06,1
2.96,23.19,0.01,0.37,0.009,4.01,0.16,1.34,0.36,0.84,0.84,0.07,8.5,1.13,0.007,47.44,4.78,0.09,0.09,0.05,0
3.85,1.53,0.01,1.11,0.007,3.74,0.41,0.85,0.82,0.9,0.9,0.154,13.5,1.85,0.009,29.96,4.47,0.03,0.19,0.0,1
2.91,13.81,0.03,0.68,0.007,5.06,0.47,1.21,1.09,0.77,0.77,0.158,1.67,1.03,0.004,1.09,0.89,0.05,0.04,0.08,1
3.44,15.67,0.01,2.19,0.001,0.75,0.39,0.76,0.24,0.28,0.007,0.027,3.77,1.78,0.001,1.17,3.75,0.07,0.02,0.06,1
4.41,26.41,0.01,0.39,0.004,7.55,0.33,1.34,1.43,0.37,0.007,0.152,13.18,1.66,0.005,25.93,2.52,0.05,0.23,0.03,0
2.2,8.07,0.04,1.37,0.006,0.76,0.85,0.39,1.47,0.58,0.58,0.154,2.3,1.79,0.002,25.43,0.59,0.0,0.33,0.04,1
1.14,18.64,0.01,1.07,0.007,1.77,0.76,1.72,1.07,0.96,0.96,0.119,11.04,1.98,0.005,11.2,2.18,0.02,0.15,0.02,1
0.0,7.23,0.03,1.46,0.007,3.61,0.26,1.86,0.42,0.15,0.003,0.115,5.58,1.97,0.005,17.72,6.36,0.06,0.27,0.06,1
1.14,2.59,0.04,3.81,0.003,1.63,0.58,1.35,1.06,0.22,0.007,0.069,11.78,1.55,0.005,32.91,2.78,0.07,0.16,0.03,1
0.09,25.93,0.04,3.16,0.007,5.61,0.2,1.58,0.15,0.72,0.72,0.013,8.83,1.22,0.008,8.7,3.22,0.06,0.07,0.09,1
2.9,18.82,0.05,0.77,0.003,3.33,0.3,1.09,1.35,0.38,0.006,0.13,18.06,1.29,0.01,0.31,6.33,0.05,0.06,0.07,1
1.35,12.25,0.001,1.81,0.007,2.74,0.04,0.4,1.16,0.87,0.87,0.126,17.99,1.12,0.008,49.18,7.15,0.03,0.18,0.08,0
2.37,24.23,0.03,3.38,0.001,1.98,0.78,1.18,0.07,0.77,0.77,0.042,16.71,1.32,0.009,50.66,1.07,0.05,0.16,0.06,0
0.13,1.72,0.04,2.83,0.006,0.49,0.25,0.31,1.29,0.56,0.56,0.026,17.08,1.58,0.002,53.96,0.98,0.02,0.21,0.08,0
3.93,11.18,0.01,0.52,0.004,1.6,0.61,0.84,0.55,0.78,0.78,0.118,5.55,1.62,0.003,55.41,2.44,0.04,0.04,0.07,0
4.07,6.44,0.001,3.07,0.004,6.56,0.18,0.33,0.22,0.31,0.008,0.163,11.01,1.1,0.007,19.37,3.14,0.04,0.38,0.06,1
3.97,9.69,0.03,3.68,0.008,6.78,0.12,1.44,0.63,0.23,0.004,0.162,15.63,1.81,0.003,29.28,7.28,0.02,0.24,0.02,0
1.44,5.52,0.03,1.68,0.006,3.04,0.19,0.66,0.59,0.65,0.65,0.194,14.03,1.53,0.008,21.67,6.36,0.09,0.4,0.04,1
3.89,1.05,0.01,2.28,0.008,1.26,0.04,0.14,0.77,0.24,0.003,0.062,13.59,1.98,0.005,51.76,0.99,0.08,0.49,0.08,1
2.09,10.91,0.001,1.68,0.004,5.95,0.02,1.15,0.53,0.66,0.66,0.088,7.76,1.61,0.001,24.8,5.66,0.0,0.17,0.02,1
4.79,5.36,0.03,3.48,0.003,4.38,0.28,1.96,0.5,0.5,0.5,0.196,6.11,1.23,0.004,35.86,7.77,0.07,0.12,0.06,1
2.54,9.66,0.02,2.27,0.003,7.83,0.03,0.34,1.4,0.56,0.56,0.013,3.36,1.31,0.009,48.7,6.53,0.05,0.05,0.03,0
0.19,5.1,0.02,1.79,0.001,7.43,0.05,0.15,1.19,0.61,0.61,0.164,16.9,1.16,0.001,38.2,0.53,0.0,0.06,0.01,1
4.77,3.82,0.04,0.58,0.002,0.71,0.1,1.6,0.83,0.68,0.68,0.153,4.98,1.73,0.009,14.31,7.22,0.05,0.49,0.05,1
3.81,11.11,0.001,2.17,0.005,6.03,0.45,0.22,0.79,0.59,0.59,0.119,14.08,1.38,0.001,25.55,6.14,0.08,0.4,0.05,1
1.51,26.96,0.02,3.67,0.006,5.58,0.12,1.41,0.92,0.93,0.93,0.075,16.14,1.84,0.005,38.36,5.24,0.05,0.15,0.07,0
0.76,0.47,0.03,1.69,0.002,3.0,0.18,0.7,0.57,0.3,0.005,0.065,15.53,1.38,0.008,33.34,5.93,0.03,0.47,0.03,1
3.36,2.5,0.03,3.15,0.006,3.25,0.86,1.79,0.59,0.25,0.008,0.03,12.8,1.68,0.006,19.09,4.23,0.08,0.39,0.04,1
4.27,8.4,0.001,2.3,0.004,4.79,0.2,0.37,0.36,0.41,0.002,0.06,0.01,1.22,0.003,29.45,0.6,0.04,0.31,0.06,1
1.9,28.85,0.04,3.4,0.005,5.23,0.22,0.51,0.07,0.12,0.006,0.075,7.47,1.36,0.001,13.86,3.74,0.06,0.27,0.01,1
1.44,3.07,0.03,2.83,0.008,3.49,0.13,1.22,0.46,0.37,0.004,0.105,8.84,1.11,0.005,48.1,5.64,0.09,0.15,0.08,1
4.26,28.71,0.02,1.12,0.002,3.48,0.78,1.59,1.01,0.3,0.008,0.052,0.29,1.75,0.004,27.89,4.96,0.08,0.27,0.08,1
3.19,19.64,0.04,3.8,0.006,6.66,0.6,0.79,0.32,0.64,0.64,0.044,0.23,1.34,0.001,21.92,7.8,0.08,0.16,0.05,1
1.24,10.27,0.05,3.01,0.004,6.84,0.67,0.36,1.31,0.64,0.64,0.154,9.48,1.35,0.006,19.99,7.73,0.06,0.27,0.01,1
3.36,14.44,0.001,0.16,0.008,7.58,0.71,0.67,0.73,0.92,0.92,0.057,6.69,1.28,0.009,29.4,7.19,0.09,0.2,0.0,1
3.29,24.1,0.05,2.89,0.008,3.95,0.56,0.92,1.09,0.75,0.75,0.085,6.03,1.33,0.009,24.98,1.78,0.05,0.42,0.01,1
1.67,23.69,0.04,3.79,0.003,2.63,0.4,0.76,0.62,0.65,0.65,0.044,6.94,1.81,0.005,55.04,5.22,0.03,0.48,0.02,0
2.94,24.44,0.03,1.08,0.004,2.2,0.88,0.13,0.06,0.58,0.58,0.035,2.64,1.08,0.007,0.34,1.63,0.01,0.01,0.06,1
0.49,28.18,0.04,0.26,0.005,2.11,0.65,0.62,0.44,0.31,0.002,0.136,12.26,1.1,0.004,18.2,2.12,0.09,0.37,0.02,1
4.1,18.23,0.001,0.85,0.007,7.99,0.83,1.33,1.07,0.35,0.004,0.099,8.49,1.71,0.009,33.16,3.51,0.09,0.25,0.09,0
2.82,7.2,0.04,3.95,0.004,4.78,0.38,0.86,1.3,0.89,0.89,0.02,9.73,1.61,0.004,30.01,7.67,0.05,0.5,0.06,1
2.74,16.83,0.03,3.51,0.002,4.73,0.41,0.66,0.4,0.25,0.003,0.144,7.36,1.56,0.01,56.08,2.73,0.09,0.45,0.04,0
4.19,8.81,0.05,2.42,0.004,2.37,0.76,1.89,0.95,0.36,0.003,0.178,16.01,1.41,0.004,23.35,0.91,0.02,0.11,0.06,1
4.68,11.85,0.05,1.97,0.001,5.68,0.77,1.02,1.34,0.62,0.62,0.062,17.27,2.0,0.006,41.09,4.53,0.02,0.29,0.06,0
2.26,4.74,0.02,3.51,0.003,0.19,0.65,1.47,0.21,0.33,0.005,0.106,2.73,1.22,0.001,31.36,0.06,0.06,0.04,0.05,1
1.2,21.4,0.05,0.81,0.003,6.49,0.82,1.97,0.85,0.56,0.56,0.096,18.43,1.53,0.003,47.74,6.2,0.02,0.21,0.03,0
3.05,5.71,0.01,0.8,0.001,4.22,0.01,0.85,0.24,0.49,0.001,0.021,11.5,1.48,0.004,13.89,0.18,0.02,0.18,0.05,1
0.78,25.94,0.02,1.19,0.005,1.91,0.54,0.53,0.05,0.32,0.002,0.018,10.88,1.62,0.005,13.01,4.62,0.05,0.12,0.05,1
1.56,22.25,0.01,3.52,0.007,6.37,0.54,0.81,1.25,0.15,0.002,0.156,7.85,1.41,0.007,45.65,2.19,0.09,0.37,0.04,0
3.36,22.55,0.02,3.85,0.001,3.67,0.17,0.79,0.34,0.21,0.001,0.08,0.55,1.14,0.009,41.46,4.78,0.03,0.1,0.01,0
3.12,19.31,0.001,0.47,0.002,7.89,0.43,1.84,0.75,0.92,0.92,0.142,7.14,1.36,0.004,53.71,5.84,0.02,0.38,0.09,0
3.67,9.92,0.02,2.78,0.002,5.4,0.1,1.09,0.37,0.53,0.53,0.075,15.62,1.01,0.009,12.9,5.69,0.05,0.38,0.09,1
2.94,11.86,0.03,2.65,0.001,2.21,0.57,1.81,0.38,0.09,0.006,0.083,7.66,1.56,0.007,27.88,6.11,0.05,0.24,0.0,1
0.93,11.63,0.02,0.87,0.004,1.42,0.77,0.27,1.45,0.84,0.84,0.14,4.52,1.4,0.0,12.94,3.92,0.04,0.03,0.05,1
3.59,13.81,0.01,0.43,0.007,4.84,0.24,0.69,0.45,0.03,0.005,0.049,8.32,1.96,0.0,27.6,0.41,0.09,0.39,0.04,1
3.46,4.97,0.01,1.67,0.006,3.7,0.49,0.41,1.22,0.29,0.006,0.101,16.82,1.29,0.001,18.51,5.73,0.07,0.18,0.05,1
4.81,16.14,0.04,0.53,0.007,3.79,0.64,1.02,0.03,0.73,0.73,0.138,15.13,1.6,0.002,33.01,6.32,0.03,0.04,0.07,0
2.79,9.54,0.04,1.72,0.005,6.89,0.56,1.15,0.77,0.77,0.77,0.019,8.61,1.93,0.0,31.13,1.95,0.03,0.32,0.0,1
3.49,24.03,0.01,3.0,0.006,0.29,0.74,1.63,1.35,0.69,0.69,0.02,0.71,1.62,0.009,52.69,3.66,0.06,0.26,0.05,0
1.77,20.46,0.02,3.79,0.001,7.18,0.49,1.16,0.4,0.25,0.002,0.09,5.38,1.72,0.01,3.49,5.83,0.1,0.24,0.04,1
2.7,14.13,0.04,3.88,0.007,0.71,0.48,0.18,0.74,0.19,0.005,0.112,17.75,1.62,0.008,33.01,4.51,0.06,0.05,0.02,0
4.35,23.88,0.04,3.74,0.003,3.44,0.84,1.0,1.38,0.68,0.68,0.198,16.39,1.21,0.008,39.41,4.54,0.06,0.09,0.07,0
